"","ApprovalTime","AutoApprovalTime","AssignmentId","trainBlock_T9","trainBlock_T8","condition_T12","condition_T11","trainBlock_T1","trainBlock_T3","trainBlock_T2","trainBlock_T5","trainBlock_T4","trainBlock_T7","trainBlock_T6","selected_T9","selected_T8","selected_T1","selected_T11","selected_T3","selected_T2","selected_T5","selected_T4","selected_T7","selected_T6","category_T10","education","trainBlock_T10","selected_T12","asses","comments","trainPics_T4","trainPics_T5","trainPics_T6","trainPics_T7","trainPics_T1","trainPics_T2","trainPics_T3","condition_T10","category_T12","trainPics_T8","trainPics_T9","selected_T10","category_T11","word_T8","word_T9","trainBlock_T12","word_T4","word_T5","word_T6","word_T7","word_T1","word_T2","word_T3","category_T8","category_T9","trainPics_T12","trainPics_T10","trainPics_T11","category_T1","category_T2","category_T3","category_T4","category_T5","category_T6","category_T7","enjoyment","word_T12","language","word_T10","word_T11","gender","age","trainBlock_T11","condition_T2","condition_T3","condition_T1","condition_T6","condition_T7","condition_T4","condition_T5","condition_T8","condition_T9","AcceptTime","HITId","Assignment","AssignmentStatus","SubmitTime","subids"
"11","2017-01-26T19:01:07Z","2017-01-26T19:00:19Z","3A4NIXBJ76ZQ6U6G7ZGTW87Q8UQLM1","three","three","three_basic","three_subordinate","one","one","one","three","three","three","three","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c1_sub1,c1_bas1,c1_bas2,c1_sub2","c2_sub1,c2_sub2,c2_bas2","c1_sup1,c1_sup3,c1_sub1,c1_sup4,c1_bas2,c1_bas1,c1_sup2,c1_sub2","c3_sub2,c3_bas1,c3_sub1,c3_bas2","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c2_sup2,c2_sub2,c2_bas1,c2_sub1,c2_sup4,c2_bas2,c2_sup1,c2_sup3","animals","3","three","c1_bas2,c1_sub2,c1_bas1,c1_sub1","Yes","Thank you so much! Tons of fun","c3_bas3-c3_sub3-c3_bas4","c1_sup6-c1_sub3-c1_sup5","c2_sup5-c2_sup6-c2_sub3","c2_sub3-c2_bas4-c2_bas3","c3_sub3","c2_sub3","c1_sub3","three_superordinate","vegetables","c3_sub5-c3_sub4-c3_sub3","c2_sub5-c2_sub4-c2_sub3","c3_sub1,c3_sup3,c3_sub2,c3_sup2,c3_sup4,c3_bas1,c3_sup1,c3_bas2","vegetables","dit","tev","three","rif","mep","sib","rab","tob","zom","pag","animals","vehicles","c1_bas3-c1_sub3-c1_bas4","c3_sup6-c3_sup5-c3_sub3","c1_sub3-c1_sub5-c1_sub4","animals","vehicles","vegetables","animals","vegetables","vehicles","vehicles","2","nur","english","wug","fep","Female","31","three","one","one","one","three_superordinate","three_basic","three_basic","three_superordinate","three_subordinate","three_subordinate","2017-01-26T18:22:14Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:50:19Z","11"
"12","2017-01-26T18:21:07Z","2017-01-26T18:20:32Z","3DOCMVPBTNEMCCU1VDB8MF0FIFZNN4","three","three","three_subordinate","three_subordinate","one","one","one","three","three","three","three","c1_bas1,c1_sub1,c1_sub2,c1_bas2","c1_bas1,c1_sup1,c1_sup3,c1_sub1,c1_sup4,c1_bas2,c1_sub2,c1_sup2","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c1_sub2,c1_sub1","c3_sub2,c3_bas1,c3_bas2,c3_sub1","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c2_sub2,c2_sup4,c2_sup2,c2_sup3,c2_bas1,c2_sup1,c2_bas2,c2_sub1","c3_sub2,c3_sub1","c3_sub2,c3_sub1,c3_bas2,c3_bas1","c2_bas1,c2_sub2,c2_sub1,c2_bas2","animals","4","three","c2_sub2,c2_sub1","Yes","","c3_sub4-c3_sub3-c3_sub5","c2_sub3-c2_sup5-c2_sup6","c2_bas3-c2_bas4-c2_sub3","c3_bas3-c3_sub3-c3_bas4","c2_sub3","c1_sub3","c3_sub3","three_superordinate","vehicles","c1_sup6-c1_sub3-c1_sup5","c1_bas3-c1_bas4-c1_sub3","c3_bas1,c3_sup1,c3_sub2,c3_sup3,c3_bas2,c3_sup4,c3_sub1","vegetables","nur","dit","three","wug","tev","tob","rif","mep","rab","sib","vegetables","vegetables","c2_sub3-c2_sub5-c2_sub4","c3_sup5-c3_sup6-c3_sub3","c1_sub3-c1_sub4-c1_sub5","vehicles","vegetables","animals","animals","vehicles","vehicles","animals","2","pag","English","fep","zom","Female","55","three","one","one","one","three_basic","three_basic","three_subordinate","three_superordinate","three_superordinate","three_basic","2017-01-26T17:35:18Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:10:32Z","12"
"13","2017-01-26T19:09:07Z","2017-01-26T19:08:23Z","3DQQ64TANGLC2RFS3TFNMNI1B64PWT","three","three","three_basic","three_superordinate","one","one","one","three","three","three","three","c2_sub1,c2_sub2","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c2_sub2,c2_bas1,c2_sub1","c1_sup1,c1_bas1,c1_bas2,c1_sub1,c1_sup4,c1_sup3,c1_sub2,c1_sup2","c1_sub1,c1_bas1,c1_sub2","c3_sub1,c3_sub2,c3_bas1,c3_bas2","c2_sub2,c2_sup4,c2_bas2,c2_sup1,c2_bas1,c2_sup3,c2_sub1","c3_sub1,c3_bas2,c3_sup2,c3_sup3,c3_bas1,c3_sup1,c3_sup4,c3_sub2","c1_sub2,c1_sub1","c1_bas1,c1_bas2,c1_sub1,c1_sub2","animals","3","three","c3_sub1,c3_bas2,c3_bas1,c3_sub2","NA","","c3_sub3-c3_sup5-c3_sup6","c2_sup6-c2_sup5-c2_sub3","c1_bas4-c1_sub3-c1_bas3","c1_sub4-c1_sub5-c1_sub3","c2_sub3","c3_sub3","c1_sub3","three_subordinate","animals","c2_bas3-c2_sub3-c2_bas4","c2_sub3-c2_sub5-c2_sub4","c3_sub1,c3_sub2","vegetables","sib","nur","three","pag","rif","zom","fep","tev","tob","rab","vehicles","vehicles","c3_bas3-c3_bas4-c3_sub3","c3_sub3-c3_sub4-c3_sub5","c1_sup5-c1_sub3-c1_sup6","vehicles","animals","vegetables","animals","vehicles","vegetables","vegetables","1","wug","english","dit","mep","","","three","one","one","one","three_basic","three_subordinate","three_superordinate","three_superordinate","three_basic","three_subordinate","2017-01-26T18:14:59Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:58:23Z","13"
"14","2017-01-26T18:02:07Z","2017-01-26T18:01:56Z","3EWIJTFFVO7FXAPH186RLGATWUO0EI","three","three","three_subordinate","three_superordinate","one","one","one","three","three","three","three","c1_bas1,c1_sub1,c1_sup1,c1_sub2,c1_bas2,c1_sup3,c1_sup4","c2_sub1,c2_bas1,c2_bas2,c2_sub2","c3_bas1,c3_bas2,c3_sub1","c2_sub1,c2_sub2,c2_sup1,c2_sup4,c2_bas2,c2_sup3,c2_bas1,c2_sup2","c1_sub1,c1_bas2,c1_bas1,c1_sub2","c2_sub1,c2_sub2","c1_bas2,c1_bas1,c1_sub2,c1_sub1","c2_sub1,c2_sub2","c1_bas2,c1_sub2,c1_bas1,c1_sub1","c3_sub2,c3_bas1,c3_sub1,c3_bas2","animals","2","three","c3_sub2,c3_sub1","Yes","I hope I understood, anyway, it was fun.","c2_sub5-c2_sub3-c2_sub4","c1_sub4-c1_sub5-c1_sub3","c3_sub3-c3_sup6-c3_sup5","c1_sub3-c1_bas4-c1_bas3","c3_sub3","c2_sub3","c1_sub3","three_basic","animals","c2_bas3-c2_sub3-c2_bas4","c1_sub3-c1_sup5-c1_sup6","c3_bas2,c3_sub1,c3_sub2,c3_bas1","vehicles","dit","zom","three","tev","wug","pag","rab","nur","sib","rif","vehicles","vegetables","c3_sub5-c3_sub4-c3_sub3","c3_bas4-c3_bas3-c3_sub3","c2_sup6-c2_sub3-c2_sup5","animals","vehicles","vegetables","vehicles","vegetables","animals","vegetables","2","fep","english","mep","tob","Male","68","three","one","one","one","three_superordinate","three_basic","three_subordinate","three_subordinate","three_basic","three_superordinate","2017-01-26T17:44:18Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T17:51:56Z","14"
"15","2017-01-26T18:45:07Z","2017-01-26T18:44:49Z","3FE2ERCCZX84XI6QC7OD5T5F846OPH","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c3_sub2,c3_sub1,c3_bas1,c3_bas2","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c2_sub1,c2_sub2,c2_bas2,c2_bas1","c1_bas2,c1_sub1,c1_sub2,c1_bas1","c2_sub1,c2_sub2","c1_sup1,c1_bas1,c1_bas2,c1_sup3,c1_sup4,c1_sub2,c1_sup2,c1_sub1","c2_sub2,c2_bas2,c2_bas1,c2_sub1","c3_sup1,c3_sup4,c3_sup3,c3_sub2,c3_bas2,c3_bas1,c3_sup2,c3_sub1","vegetables","-1","three","c2_sub1,c2_sub2,c2_sup4,c2_bas1,c2_bas2,c2_sup3,c2_sup1","Yes","Interesting and fun!","c1_sup6-c1_sub3-c1_sup5","c2_sub3-c2_sub4-c2_sub5","c3_sup6-c3_sub3-c3_sup5","c2_bas4-c2_sub3-c2_bas3","c3_sub3","c1_sub3","c2_sub3","three_basic","vehicles","c3_sub4-c3_sub5-c3_sub3","c1_sub4-c1_sub5-c1_sub3","c1_sub1,c1_sub2,c1_bas2,c1_bas1","animals","rif","mep","three","sib","nur","dit","tob","tev","zom","rab","animals","vegetables","c2_sub3-c2_sup5-c2_sup6","c1_bas3-c1_sub3-c1_bas4","c3_bas4-c3_sub3-c3_bas3","animals","vegetables","vehicles","vegetables","vehicles","animals","vehicles","2","wug","English","pag","fep","Male","61","three","one","one","one","three_superordinate","three_basic","three_superordinate","three_subordinate","three_subordinate","three_subordinate","2017-01-26T18:26:25Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:34:49Z","15"
"16","2017-01-26T17:52:07Z","2017-01-26T17:51:39Z","3FE7TXL1LINBQNI0PM55YLSMCVVQ23","three","three","three_subordinate","three_subordinate","one","one","one","three","three","three","three","c3_sub1,c3_sub2","c1_sup1,c1_bas1,c1_sub2,c1_bas2,c1_sub1,c1_sup4,c1_sup3,c1_sup2","c1_sub2,c1_bas1,c1_bas2,c2_bas1,c3_sub1,c2_bas2","c2_sub1,c2_sub2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c1_sub2,c1_sub1,c1_bas1,c1_bas2","c2_bas1,c2_sup3,c2_bas2,c2_sub1,c2_sup2,c2_sub2,c2_sup1,c2_sup4","c2_bas2,c2_sub2,c2_bas1,c2_sub1","c3_sub1,c3_sub2,c3_bas2,c3_bas1","animals","2","three","c1_sub1,c1_sub2","Yes","","c2_sub3-c2_sup6-c2_sup5","c1_sub3-c1_bas4-c1_bas3","c3_bas3-c3_bas4-c3_sub3","c2_sub3-c2_bas3-c2_bas4","c1_sub3","c3_sub3","c2_sub3","three_superordinate","vegetables","c1_sup6-c1_sup5-c1_sub3","c3_sub3-c3_sub5-c3_sub4","c3_sub2,c3_bas1,c3_sup4,c3_sup2,c3_sup3,c3_sup1,c3_bas2,c3_sub1","vehicles","wug","dit","three","rab","tob","nur","sib","zom","mep","fep","vegetables","animals","c1_sub3-c1_sub4-c1_sub5","c3_sup5-c3_sub3-c3_sup6","c2_sub4-c2_sub3-c2_sub5","vegetables","animals","vehicles","vehicles","vegetables","animals","vehicles","1","tev","english","rif","pag","Female","37","three","one","one","one","three_basic","three_basic","three_superordinate","three_basic","three_superordinate","three_subordinate","2017-01-26T17:35:42Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T17:41:39Z","16"
"17","2017-01-26T18:41:07Z","2017-01-26T18:40:59Z","3FFJ6VRIL1ORDFR3XRWI6V8LONV0IR","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c3_bas1,c3_sub2,c3_sub1,c3_sup1,c3_sup2,c3_sup4,c3_sup3,c3_bas2","c3_sub2,c3_sub1,c3_bas2,c3_bas1","c2_bas1,c2_bas2,c2_sub1","c2_bas1,c2_bas2,c2_sub2,c2_sub1","c1_bas2,c1_bas1,c1_sub1,c1_sub2","c3_sub1,c3_bas1,c3_bas2,c3_sub2","c1_sup2,c1_sup4,c1_sub1,c1_sup3,c1_sub2,c1_bas2,c1_sup1,c1_bas1","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c1_bas2,c1_sub1,c1_sub2,c1_bas1","c3_sub2","vehicles","3","three","c2_sup1,c2_sup4,c2_sub2,c2_sup3,c2_bas2,c2_sub1,c2_bas1,c2_sup2","NA","liked it - forgot to click on one dalmation, the scrolling was hella annoying.","c1_sub4-c1_sub3-c1_sub5","c1_sup5-c1_sub3-c1_sup6","c3_sub3-c3_sub5-c3_sub4","c1_sub3-c1_bas4-c1_bas3","c2_sub3","c3_sub3","c1_sub3","three_subordinate","vehicles","c3_bas3-c3_bas4-c3_sub3","c3_sup5-c3_sup6-c3_sub3","c2_sub2,c2_sub1","vehicles","nur","pag","three","fep","wug","zom","dit","rab","tob","sib","animals","animals","c2_sup5-c2_sup6-c2_sub3","c2_sub4-c2_sub5-c2_sub3","c2_bas3-c2_bas4-c2_sub3","vehicles","animals","vegetables","vegetables","vegetables","animals","vegetables","2","rif","english","mep","tev","","","three","one","one","one","three_subordinate","three_basic","three_subordinate","three_superordinate","three_basic","three_superordinate","2017-01-26T17:35:25Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:30:59Z","17"
"18","2017-01-26T17:54:07Z","2017-01-26T17:53:09Z","3FTOP5WARFON8QB9F9HIIWNL12K0J3","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c3_sub1,c3_sub2","c2_sub1,c2_bas2,c2_bas1,c2_sub2","c3_sub1,c3_bas2,c3_sub2,c3_bas1","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c2_sub2,c2_sub1","c1_sub1,c1_sub2,c1_bas1,c1_bas2","c1_sub1,c1_sub2","c1_sub2,c1_sub1,c1_bas2,c1_bas1","animals","2","three","c2_sup1,c2_bas2,c2_sub1,c2_sub2,c2_bas1,c2_sup4,c2_sup2,c2_sup3","Yes","","c1_sub3-c1_bas3-c1_bas4","c2_sub3-c2_sub4-c2_sub5","c1_sup5-c1_sup6-c1_sub3","c1_sub3-c1_sub5-c1_sub4","c2_sub3","c1_sub3","c3_sub3","three_subordinate","vehicles","c3_sup6-c3_sup5-c3_sub3","c2_sub3-c2_bas4-c2_bas3","c3_sub1,c3_sub2","animals","rif","nur","three","fep","tob","sib","rab","mep","wug","zom","animals","vehicles","c2_sup5-c2_sup6-c2_sub3","c3_sub3-c3_sub5-c3_sub4","c3_bas3-c3_sub3-c3_bas4","vehicles","vegetables","animals","vegetables","vehicles","vegetables","vegetables","2","dit","English","tev","pag","Male","24","three","one","one","one","three_superordinate","three_subordinate","three_basic","three_subordinate","three_superordinate","three_basic","2017-01-26T17:35:25Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T17:43:09Z","18"
"19","2017-01-26T18:44:07Z","2017-01-26T18:43:51Z","3FUI0JHJPXY8448HVB7E4N438HI33P","three","three","three_subordinate","three_basic","one","one","one","three","three","three","three","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c2_sub1,c2_sub2,c2_bas2,c2_bas1","c2_bas2,c2_bas1,c2_sub1,c2_sub2","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c1_sub2,c1_bas1,c1_sub1,c1_bas2","c3_sup2,c3_bas2,c3_bas1,c3_sub1,c3_sup4,c3_sub2,c3_sup3,c3_sup1","c3_sub2,c3_bas1,c3_bas2,c3_sub1","c1_sub2,c1_bas2,c1_bas1,c1_sub1","c1_sub2,c1_sup3,c1_sup1,c1_bas1,c1_sup2,c1_sub1,c1_sup4,c1_bas2","vehicles","2","three","c1_sub1,c1_sub2","Yes","I would love to know the results from this experiment. Jenniferwallace1986@gmail.com also I would love to participate in any follow up hits. ","c3_bas3-c3_sub3-c3_bas4","c3_sub3-c3_sup6-c3_sup5","c1_sup6-c1_sub3-c1_sup5","c1_bas4-c1_sub3-c1_bas3","c2_sub3","c1_sub3","c3_sub3","three_superordinate","vegetables","c3_sub4-c3_sub5-c3_sub3","c2_sub4-c2_sub5-c2_sub3","c2_bas1,c2_sub2,c2_sup2,c2_sup1,c2_sup4,c2_bas2,c2_sub1","vehicles","nur","sib","three","wug","fep","pag","rif","mep","zom","rab","animals","vehicles","c1_sub5-c1_sub4-c1_sub3","c2_sup6-c2_sup5-c2_sub3","c2_bas3-c2_bas4-c2_sub3","vehicles","vegetables","animals","animals","animals","vegetables","vegetables","2","dit","English","tev","tob","Female","30","three","one","one","one","three_superordinate","three_basic","three_basic","three_superordinate","three_subordinate","three_subordinate","2017-01-26T18:20:56Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:33:51Z","19"
"20","2017-01-26T18:29:07Z","2017-01-26T18:28:50Z","3HRMW88U16QD9YHUI6UAYOF25WF0M7","three","three","three_basic","three_superordinate","one","one","one","three","three","three","three","c2_sub1","c2_sup4,c2_sup1,c2_bas1,c2_sub2,c2_sup2,c2_bas2,c2_sub1,c2_sup3","c1_bas1,c1_sub1,c1_sub2,c1_bas2","c3_sup3,c3_sub2,c3_bas2,c3_sup2,c3_sub1,c3_sup1,c3_sup4,c3_bas1","c3_sub1,c3_bas1,c3_sub2,c3_bas2","c2_bas2,c2_sub1,c2_bas1,c2_sub2","c1_sub1,c1_sub2","c2_sub1,c2_bas2,c2_bas1,c2_sub2","c1_sup4,c1_bas2,c1_sup1,c1_sup3,c1_bas1,c1_sup2,c1_sub2,c1_sub1","c3_sub2,c3_sub1","animals","4","three","c1_bas1,c1_sub2,c1_bas2,c1_sub1","Yes","none","c2_sub3-c2_bas4-c2_bas3","c1_sub3-c1_sub4-c1_sub5","c3_sub3-c3_sub4-c3_sub5","c1_sup5-c1_sub3-c1_sup6","c1_sub3","c2_sub3","c3_sub3","three_basic","vegetables","c2_sup6-c2_sub3-c2_sup5","c2_sub4-c2_sub5-c2_sub3","c3_bas2,c3_bas1,c3_sub2,c3_sub1","animals","tev","sib","three","rif","tob","wug","dit","fep","zom","rab","vehicles","vehicles","c1_sub3-c1_bas3-c1_bas4","c3_bas4-c3_sub3-c3_bas3","c3_sup5-c3_sub3-c3_sup6","vegetables","vehicles","animals","vehicles","vegetables","animals","vegetables","1","pag","English","nur","mep","Male","59","three","one","one","one","three_subordinate","three_superordinate","three_basic","three_subordinate","three_superordinate","three_subordinate","2017-01-26T17:35:27Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:18:50Z","20"
"21","2017-01-26T17:58:07Z","2017-01-26T17:57:23Z","3IOEN3P9S7JBRKHKR9RTNX1QKO6616","three","three","three_basic","three_basic","one","one","one","three","three","three","three","c3_sub2,c3_sup3,c3_sup2,c3_sub1,c3_sup1,c3_bas1,c3_sup4,c3_bas2","c1_bas1,c1_bas2,c1_sub1,c1_sub2","c1_sub2,c1_sub1","c2_bas2,c2_bas1,c2_sub1,c2_sub2","c3_sub2,c3_sub1","c2_sub1,c2_sub2","c2_sup4,c2_sup3,c2_sup1,c2_bas2,c2_bas1,c2_sub1,c2_sub2,c2_sup2","c3_sub2,c3_sub1","c2_sub1,c2_sub2","c1_bas2,c1_sup1,c1_bas1,c1_sub2,c1_sup2,c1_sub1,c1_sup3","vegetables","3","three","c3_bas1,c3_sub2,c3_bas2,c3_sub1","Yes","It was good though it caught me a little off-guard on what the words might have meant. Not sure if I got the vegetable vs pepper vs green pepper ones exactly right, for example. ","c3_sub5-c3_sub3-c3_sub4","c2_sup5-c2_sub3-c2_sup6","c1_sup6-c1_sup5-c1_sub3","c2_sub5-c2_sub3-c2_sub4","c1_sub3","c2_sub3","c3_sub3","three_subordinate","animals","c1_bas4-c1_sub3-c1_bas3","c3_sup5-c3_sup6-c3_sub3","c1_sub2,c1_sub1","vehicles","zom","nur","three","rif","mep","sib","dit","fep","tev","wug","vegetables","animals","c3_sub3-c3_bas4-c3_bas3","c1_sub4-c1_sub5-c1_sub3","c2_sub3-c2_bas3-c2_bas4","vegetables","vehicles","animals","animals","vehicles","vegetables","vehicles","2","pag","English","tob","rab","Female","27","three","one","one","one","three_superordinate","three_subordinate","three_subordinate","three_superordinate","three_basic","three_superordinate","2017-01-26T17:35:47Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T17:47:23Z","21"
"22","2017-01-26T18:09:07Z","2017-01-26T18:08:07Z","3J88R45B2GYRRRKIDYB9O6W8K8AXPU","three","three","three_basic","three_subordinate","one","one","one","three","three","three","three","c3_sub1,c3_sub2","c3_sup2,c3_sub1,c3_sup4,c3_sub2,c3_sup1,c3_sup3,c3_bas2,c3_bas1","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c2_sub1,c2_sub2","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c3_bas2,c3_sub1,c3_bas1,c3_sub2","c3_bas2,c3_bas1,c3_sub2","c1_sub1,c1_bas1,c1_sub2,c1_bas2","c1_sup2,c1_bas2,c1_sub2,c1_sub1,c1_sup4,c1_bas1,c1_sup1,c1_sup3","c1_sub2,c1_sub1","vehicles","2","three","c2_sub1,c2_sub2,c2_bas1,c2_bas2","Yes","","c1_sub3-c1_bas3-c1_bas4","c3_bas4-c3_sub3-c3_bas3","c1_sub4-c1_sub3-c1_sub5","c1_sup5-c1_sup6-c1_sub3","c1_sub3","c3_sub3","c2_sub3","three_superordinate","vehicles","c3_sup5-c3_sub3-c3_sup6","c3_sub3-c3_sub4-c3_sub5","c2_sup2,c2_sub1,c2_sup4,c2_sub2,c2_bas1,c2_sup3,c2_bas2,c2_sup1","vehicles","rif","fep","three","tev","sib","wug","pag","zom","mep","dit","animals","animals","c2_bas4-c2_sub3-c2_bas3","c2_sup6-c2_sup5-c2_sub3","c2_sub5-c2_sub4-c2_sub3","vegetables","animals","vehicles","vegetables","animals","vegetables","vegetables","2","nur","English","rab","tob","Female","26","three","one","one","one","three_subordinate","three_superordinate","three_basic","three_basic","three_superordinate","three_subordinate","2017-01-26T17:35:56Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T17:58:07Z","22"
"23","2017-01-26T17:58:07Z","2017-01-26T17:57:14Z","3JBT3HLQF82GWMKXEGZULRCJS88PZJ","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c2_bas2,c2_sub1,c2_sup1,c2_sup4,c2_sup3,c2_bas1,c2_sup2,c2_sub2","c3_sub1,c3_sub2","c2_sub1,c2_sub2,c2_bas2,c2_bas1","c3_bas2,c3_sub1,c3_sub2,c3_bas1","c1_bas1,c1_sub1,c1_sub2,c1_bas2","c3_bas1,c3_sub2,c3_sub1,c3_bas2","c2_sub1,c2_sub2","c1_bas1,c1_bas2,c1_sub1,c1_sub2","c2_sub2,c2_sub1","c1_bas1,c1_sub1,c1_sub2,c1_bas2","vegetables","3","three","c3_sub2,c3_bas1,c3_sup4,c3_sup1,c3_sup3,c3_sub1,c3_bas2,c3_sup2","NA","","c1_sub5-c1_sub4-c1_sub3","c2_sub4-c2_sub5-c2_sub3","c1_bas3-c1_sub3-c1_bas4","c2_bas3-c2_sub3-c2_bas4","c2_sub3","c3_sub3","c1_sub3","three_superordinate","animals","c3_sub4-c3_sub3-c3_sub5","c2_sup6-c2_sub3-c2_sup5","c1_sub1,c1_sup4,c1_bas2,c1_sup1,c1_bas1,c1_sub2,c1_sup2,c1_sup3","animals","wug","fep","three","pag","tev","rab","zom","nur","dit","sib","animals","vehicles","c3_sup5-c3_sup6-c3_sub3","c1_sup6-c1_sup5-c1_sub3","c3_bas3-c3_bas4-c3_sub3","vehicles","animals","vegetables","vegetables","vehicles","vegetables","vehicles","2","tob","english","rif","mep","","","three","one","one","one","three_basic","three_basic","three_subordinate","three_subordinate","three_subordinate","three_superordinate","2017-01-26T17:35:25Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T17:47:14Z","23"
"24","2017-01-26T18:52:07Z","2017-01-26T18:51:57Z","3JBT3HLQF82GWMKXEGZULRCJS89PZK","three","three","three_superordinate","three_superordinate","one","one","one","three","three","three","three","c1_sup4,c1_bas2,c1_sub1,c1_bas1,c1_sub2,c1_sup3,c1_sup1,c1_sup2","c1_sub1,c1_sub2","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c3_bas2,c3_sub2,c3_bas1,c3_sup4,c3_sup2,c3_sup1,c3_sub1,c3_sup3","c1_bas1,c1_bas2,c1_sub1,c1_sub2","c3_bas2,c3_sub1,c3_sub2,c3_bas1","c1_sub2,c1_bas1,c1_bas2,c1_sub1","c2_sub1,c2_sub2","c2_bas1,c2_bas2","c3_bas1,c3_bas2,c3_sub1,c3_sub2","animals","3","three","c2_sup4,c2_sup3,c2_sup2,c2_sup1,c2_bas1,c2_sub1,c2_sub2,c2_bas2","Yes","","c2_sub3-c2_sub4-c2_sub5","c1_sub3-c1_bas4-c1_bas3","c3_bas4-c3_sub3-c3_bas3","c2_bas3-c2_sub3-c2_bas4","c2_sub3","c3_sub3","c1_sub3","three_subordinate","vehicles","c1_sub4-c1_sub5-c1_sub3","c1_sup5-c1_sub3-c1_sup6","c3_sub1,c3_sub2","animals","dit","sib","three","pag","nur","mep","rif","zom","wug","fep","vegetables","vegetables","c2_sub3-c2_sup6-c2_sup5","c3_sub3-c3_sub5-c3_sub4","c3_sup6-c3_sup5-c3_sub3","vehicles","animals","vegetables","vehicles","vegetables","animals","vehicles","2","rab","english","tob","tev","Female","52","three","one","one","one","three_basic","three_basic","three_subordinate","three_basic","three_subordinate","three_superordinate","2017-01-26T18:16:28Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:41:57Z","24"
